id,business_type,saturation_score,traffic_score,demo_score,business_score,lat,lon
way/374720809,general business,1.0,1.0,1.0,0.95,43.05761232897419,-89.50673069904921
way/374720809,general business,1.0,1.0,1.0,0.95,43.05761232897419,-89.50673069904921
node/9898292787,coffee shop,0.8,1.0,1.0,0.75,43.0693148,-89.392177
node/9898292787,coffee shop,0.8,1.0,1.0,0.75,43.0693148,-89.392177
node/9898292787,restaurant,0.0,1.0,1.0,0.05,43.0693148,-89.392177
node/9898292787,restaurant,0.0,1.0,1.0,0.05,43.0693148,-89.392177
node/9898292787,pharmacy,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,pharmacy,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,grocery store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,grocery store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,bar,0.8,1.0,1.0,0.75,43.0693148,-89.392177
node/9898292787,bar,0.8,1.0,1.0,0.75,43.0693148,-89.392177
node/9898292787,gym,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,gym,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,late night food,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,late night food,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,bakery,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,bakery,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,convenience store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,convenience store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,coworking space,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,coworking space,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,daycare,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,daycare,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,hardware store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,hardware store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,urgent care,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,urgent care,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,general business,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,general business,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,coffee shop,0.8,1.0,1.0,0.75,43.0693148,-89.392177
node/9898292787,coffee shop,0.8,1.0,1.0,0.75,43.0693148,-89.392177
node/9898292787,restaurant,0.0,1.0,1.0,0.05,43.0693148,-89.392177
node/9898292787,restaurant,0.0,1.0,1.0,0.05,43.0693148,-89.392177
node/9898292787,pharmacy,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,pharmacy,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,grocery store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,grocery store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,bar,0.8,1.0,1.0,0.75,43.0693148,-89.392177
node/9898292787,bar,0.8,1.0,1.0,0.75,43.0693148,-89.392177
node/9898292787,gym,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,gym,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,late night food,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,late night food,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,bakery,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,bakery,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,convenience store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,convenience store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,coworking space,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,coworking space,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,daycare,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,daycare,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,hardware store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,hardware store,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,urgent care,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,urgent care,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,general business,1.0,1.0,1.0,0.95,43.0693148,-89.392177
node/9898292787,general business,1.0,1.0,1.0,0.95,43.0693148,-89.392177
way/62164927,coffee shop,0.8,0.56,1.0,0.684,43.052617940773146,-89.47592550158006
way/62164927,coffee shop,0.8,0.56,1.0,0.684,43.052617940773146,-89.47592550158006
way/62164927,restaurant,0.0,0.56,1.0,0.05,43.052617940773146,-89.47592550158006
way/62164927,restaurant,0.0,0.56,1.0,0.05,43.052617940773146,-89.47592550158006
way/62164927,pharmacy,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,pharmacy,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,grocery store,0.8,0.56,1.0,0.684,43.052617940773146,-89.47592550158006
way/62164927,grocery store,0.8,0.56,1.0,0.684,43.052617940773146,-89.47592550158006
way/62164927,bar,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,bar,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,gym,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,gym,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,late night food,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,late night food,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,bakery,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,bakery,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,convenience store,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,convenience store,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,coworking space,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,coworking space,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,daycare,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,daycare,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,hardware store,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,hardware store,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,urgent care,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,urgent care,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,general business,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,general business,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,coffee shop,0.8,0.56,1.0,0.684,43.052617940773146,-89.47592550158006
way/62164927,coffee shop,0.8,0.56,1.0,0.684,43.052617940773146,-89.47592550158006
way/62164927,restaurant,0.0,0.56,1.0,0.05,43.052617940773146,-89.47592550158006
way/62164927,restaurant,0.0,0.56,1.0,0.05,43.052617940773146,-89.47592550158006
way/62164927,pharmacy,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,pharmacy,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,grocery store,0.8,0.56,1.0,0.684,43.052617940773146,-89.47592550158006
way/62164927,grocery store,0.8,0.56,1.0,0.684,43.052617940773146,-89.47592550158006
way/62164927,bar,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,bar,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,gym,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,gym,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,late night food,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,late night food,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,bakery,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,bakery,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,convenience store,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,convenience store,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,coworking space,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,coworking space,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,daycare,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,daycare,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,hardware store,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,hardware store,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,urgent care,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,urgent care,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,general business,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
way/62164927,general business,1.0,0.56,1.0,0.884,43.052617940773146,-89.47592550158006
node/11074151817,coffee shop,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,coffee shop,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,restaurant,0.8,0.88,1.0,0.732,43.09860369999999,-89.3487346
node/11074151817,restaurant,0.8,0.88,1.0,0.732,43.09860369999999,-89.3487346
node/11074151817,pharmacy,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,pharmacy,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,grocery store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,grocery store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,bar,0.8,0.88,1.0,0.732,43.09860369999999,-89.3487346
node/11074151817,bar,0.8,0.88,1.0,0.732,43.09860369999999,-89.3487346
node/11074151817,gym,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,gym,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,late night food,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,late night food,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,bakery,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,bakery,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,convenience store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,convenience store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,coworking space,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,coworking space,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,daycare,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,daycare,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,hardware store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,hardware store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,urgent care,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,urgent care,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,general business,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,general business,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,coffee shop,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,coffee shop,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,restaurant,0.8,0.88,1.0,0.732,43.09860369999999,-89.3487346
node/11074151817,restaurant,0.8,0.88,1.0,0.732,43.09860369999999,-89.3487346
node/11074151817,pharmacy,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,pharmacy,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,grocery store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,grocery store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,bar,0.8,0.88,1.0,0.732,43.09860369999999,-89.3487346
node/11074151817,bar,0.8,0.88,1.0,0.732,43.09860369999999,-89.3487346
node/11074151817,gym,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,gym,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,late night food,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,late night food,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,bakery,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,bakery,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,convenience store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,convenience store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,coworking space,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,coworking space,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,daycare,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,daycare,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,hardware store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,hardware store,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,urgent care,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,urgent care,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,general business,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/11074151817,general business,1.0,0.88,1.0,0.932,43.09860369999999,-89.3487346
node/3245483866,coffee shop,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,coffee shop,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,restaurant,0.0,1.0,1.0,0.05,43.05513059999999,-89.4999204
node/3245483866,restaurant,0.0,1.0,1.0,0.05,43.05513059999999,-89.4999204
node/3245483866,pharmacy,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,pharmacy,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,grocery store,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,grocery store,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,bar,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,bar,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,gym,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,gym,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,late night food,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,late night food,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,bakery,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,bakery,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,convenience store,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,convenience store,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,coworking space,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,coworking space,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,daycare,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,daycare,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,hardware store,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,hardware store,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,urgent care,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,urgent care,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,general business,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,general business,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,coffee shop,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,coffee shop,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,restaurant,0.0,1.0,1.0,0.05,43.05513059999999,-89.4999204
node/3245483866,restaurant,0.0,1.0,1.0,0.05,43.05513059999999,-89.4999204
node/3245483866,pharmacy,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,pharmacy,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,grocery store,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,grocery store,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,bar,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,bar,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,gym,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,gym,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,late night food,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,late night food,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,bakery,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,bakery,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,convenience store,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,convenience store,0.8,1.0,1.0,0.75,43.05513059999999,-89.4999204
node/3245483866,coworking space,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,coworking space,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,daycare,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,daycare,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,hardware store,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,hardware store,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,urgent care,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,urgent care,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,general business,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
node/3245483866,general business,1.0,1.0,1.0,0.95,43.05513059999999,-89.4999204
way/37308634,coffee shop,0.8,0.46,1.0,0.669,43.074806106649646,-89.4441008496207
way/37308634,coffee shop,0.8,0.46,1.0,0.669,43.074806106649646,-89.4441008496207
way/37308634,restaurant,0.0,0.46,1.0,0.05,43.074806106649646,-89.4441008496207
way/37308634,restaurant,0.0,0.46,1.0,0.05,43.074806106649646,-89.4441008496207
way/37308634,pharmacy,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,pharmacy,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,grocery store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,grocery store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,bar,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,bar,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,gym,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,gym,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,late night food,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,late night food,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,bakery,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,bakery,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,convenience store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,convenience store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,coworking space,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,coworking space,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,daycare,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,daycare,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,hardware store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,hardware store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,urgent care,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,urgent care,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,general business,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,general business,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,coffee shop,0.8,0.46,1.0,0.669,43.074806106649646,-89.4441008496207
way/37308634,coffee shop,0.8,0.46,1.0,0.669,43.074806106649646,-89.4441008496207
way/37308634,restaurant,0.0,0.46,1.0,0.05,43.074806106649646,-89.4441008496207
way/37308634,restaurant,0.0,0.46,1.0,0.05,43.074806106649646,-89.4441008496207
way/37308634,pharmacy,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,pharmacy,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,grocery store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,grocery store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,bar,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,bar,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,gym,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,gym,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,late night food,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,late night food,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,bakery,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,bakery,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,convenience store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,convenience store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,coworking space,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,coworking space,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,daycare,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,daycare,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,hardware store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,hardware store,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,urgent care,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,urgent care,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,general business,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
way/37308634,general business,1.0,0.46,1.0,0.869,43.074806106649646,-89.4441008496207
node/9929920560,coffee shop,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,coffee shop,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,restaurant,0.8,0.5,1.0,0.675,43.0531595,-89.4844202
node/9929920560,restaurant,0.8,0.5,1.0,0.675,43.0531595,-89.4844202
node/9929920560,pharmacy,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,pharmacy,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,grocery store,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,grocery store,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,bar,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,bar,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,gym,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,gym,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,late night food,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,late night food,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,bakery,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,bakery,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,convenience store,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,convenience store,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,coworking space,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,coworking space,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,daycare,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,daycare,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,hardware store,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,hardware store,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,urgent care,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,urgent care,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,general business,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,general business,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,coffee shop,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,coffee shop,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,restaurant,0.8,0.5,1.0,0.675,43.0531595,-89.4844202
node/9929920560,restaurant,0.8,0.5,1.0,0.675,43.0531595,-89.4844202
node/9929920560,pharmacy,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,pharmacy,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,grocery store,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,grocery store,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,bar,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,bar,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,gym,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,gym,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,late night food,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,late night food,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,bakery,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,bakery,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,convenience store,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,convenience store,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,coworking space,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,coworking space,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,daycare,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
node/9929920560,daycare,1.0,0.5,1.0,0.875,43.0531595,-89.4844202
